,# edges,setting,Accuracy
404,1000,random-R,0.8044280442804428
405,1200,random-R,0.8025830258302583
406,1400,random-R,0.7933579335793358
407,1600,random-R,0.7933579335793358
408,1800,random-R,0.7933579335793358
409,2000,random-R,0.7915129151291513
410,200,random-U,0.8265682656826568
411,400,random-U,0.8321033210332104
412,600,random-U,0.8284132841328413
413,800,random-U,0.8210332103321033
414,1000,random-U,0.8210332103321033
415,1200,random-U,0.8136531365313653
416,1400,random-U,0.8154981549815498
417,1600,random-U,0.8154981549815498
418,1800,random-U,0.8099630996309963
419,2000,random-U,0.8099630996309963
420,200,max-degree-R,0.8302583025830258
421,400,max-degree-R,0.8284132841328413
422,600,max-degree-R,0.8265682656826568
423,800,max-degree-R,0.8302583025830258
424,1000,max-degree-R,0.8228782287822878
425,1200,max-degree-R,0.8265682656826568
426,1400,max-degree-R,0.8173431734317343
427,1600,max-degree-R,0.8136531365313653
428,1800,max-degree-R,0.8062730627306273
429,2000,max-degree-R,0.7970479704797048
430,200,max-degree-U,0.8302583025830258
431,400,max-degree-U,0.8321033210332104
432,600,max-degree-U,0.8265682656826568
433,800,max-degree-U,0.8247232472324724
434,1000,max-degree-U,0.8210332103321033
435,1200,max-degree-U,0.8154981549815498
436,1400,max-degree-U,0.8136531365313653
437,1600,max-degree-U,0.8118081180811808
438,1800,max-degree-U,0.8118081180811808
439,2000,max-degree-U,0.8136531365313653
440,200,min-degree-R,0.8247232472324724
441,400,min-degree-R,0.8099630996309963
442,600,min-degree-R,0.7933579335793358
443,800,min-degree-R,0.7988929889298892
444,1000,min-degree-R,0.7878228782287823
445,1200,min-degree-R,0.7822878228782287
446,1400,min-degree-R,0.7859778597785978
447,1600,min-degree-R,0.7822878228782287
448,1800,min-degree-R,0.7878228782287823
449,2000,min-degree-R,0.7638376383763837
450,200,min-degree-U,0.8265682656826568
451,400,min-degree-U,0.8247232472324724
452,600,min-degree-U,0.8154981549815498
453,800,min-degree-U,0.8191881918819188
454,1000,min-degree-U,0.8154981549815498
455,1200,min-degree-U,0.8099630996309963
456,1400,min-degree-U,0.8081180811808119
457,1600,min-degree-U,0.8081180811808119
458,1800,min-degree-U,0.8118081180811808
459,2000,min-degree-U,0.8081180811808119
460,200,saliency-R,0.8321033210332104
461,400,saliency-R,0.8284132841328413
462,600,saliency-R,0.8357933579335793
463,800,saliency-R,0.8228782287822878
464,1000,saliency-R,0.8265682656826568
465,1200,saliency-R,0.8302583025830258
466,1400,saliency-R,0.8265682656826568
467,1600,saliency-R,0.8265682656826568
468,1800,saliency-R,0.8247232472324724
469,2000,saliency-R,0.8284132841328413
470,200,saliency-U,0.8339483394833949
471,400,saliency-U,0.8339483394833949
472,600,saliency-U,0.8339483394833949
473,800,saliency-U,0.8357933579335793
