,# edges,setting,Accuracy
712,600,saliency-U,0.8357933579335793
713,800,saliency-U,0.8357933579335793
714,1000,saliency-U,0.8357933579335793
715,1200,saliency-U,0.8357933579335793
716,1400,saliency-U,0.8357933579335793
717,1600,saliency-U,0.8357933579335793
718,1800,saliency-U,0.8357933579335793
719,2000,saliency-U,0.8357933579335793
720,200,random-R,0.8339483394833949
721,400,random-R,0.8247232472324724
722,600,random-R,0.8228782287822878
723,800,random-R,0.8191881918819188
724,1000,random-R,0.8210332103321033
725,1200,random-R,0.8247232472324724
726,1400,random-R,0.8136531365313653
727,1600,random-R,0.8099630996309963
728,1800,random-R,0.8007380073800738
729,2000,random-R,0.8062730627306273
730,200,random-U,0.8394833948339483
731,400,random-U,0.8376383763837638
732,600,random-U,0.8376383763837638
733,800,random-U,0.8357933579335793
734,1000,random-U,0.8321033210332104
735,1200,random-U,0.8284132841328413
736,1400,random-U,0.8302583025830258
737,1600,random-U,0.8284132841328413
738,1800,random-U,0.8247232472324724
739,2000,random-U,0.8228782287822878
740,200,max-degree-R,0.8302583025830258
741,400,max-degree-R,0.8284132841328413
742,600,max-degree-R,0.8302583025830258
743,800,max-degree-R,0.8339483394833949
744,1000,max-degree-R,0.8302583025830258
745,1200,max-degree-R,0.8191881918819188
746,1400,max-degree-R,0.7915129151291513
747,1600,max-degree-R,0.8007380073800738
748,1800,max-degree-R,0.8044280442804428
749,2000,max-degree-R,0.7933579335793358
750,200,max-degree-U,0.8357933579335793
751,400,max-degree-U,0.8321033210332104
752,600,max-degree-U,0.8321033210332104
753,800,max-degree-U,0.8321033210332104
754,1000,max-degree-U,0.8321033210332104
755,1200,max-degree-U,0.8265682656826568
756,1400,max-degree-U,0.8228782287822878
757,1600,max-degree-U,0.8210332103321033
758,1800,max-degree-U,0.8154981549815498
759,2000,max-degree-U,0.8118081180811808
760,200,min-degree-R,0.8321033210332104
761,400,min-degree-R,0.8136531365313653
762,600,min-degree-R,0.8081180811808119
763,800,min-degree-R,0.7952029520295203
764,1000,min-degree-R,0.7546125461254612
765,1200,min-degree-R,0.7859778597785978
766,1400,min-degree-R,0.7656826568265682
767,1600,min-degree-R,0.7896678966789668
768,1800,min-degree-R,0.7619926199261993
769,2000,min-degree-R,0.7564575645756457
770,200,min-degree-U,0.8321033210332104
771,400,min-degree-U,0.8339483394833949
772,600,min-degree-U,0.8265682656826568
773,800,min-degree-U,0.8302583025830258
774,1000,min-degree-U,0.8265682656826568
775,1200,min-degree-U,0.8284132841328413
776,1400,min-degree-U,0.8265682656826568
777,1600,min-degree-U,0.8228782287822878
778,1800,min-degree-U,0.8228782287822878
779,2000,min-degree-U,0.8228782287822878
780,200,saliency-R,0.8247232472324724
781,400,saliency-R,0.8487084870848709
782,600,saliency-R,0.8339483394833949
783,800,saliency-R,0.8450184501845018
784,1000,saliency-R,0.8302583025830258
785,1200,saliency-R,0.8284132841328413
786,1400,saliency-R,0.8413284132841329
787,1600,saliency-R,0.8302583025830258
788,1800,saliency-R,0.8376383763837638
789,2000,saliency-R,0.8339483394833949
790,200,saliency-U,0.8376383763837638
791,400,saliency-U,0.8376383763837638
792,600,saliency-U,0.8376383763837638
793,800,saliency-U,0.8376383763837638
794,1000,saliency-U,0.8376383763837638
795,1200,saliency-U,0.8376383763837638
796,1400,saliency-U,0.8376383763837638
797,1600,saliency-U,0.8376383763837638
798,1800,saliency-U,0.8376383763837638
799,2000,saliency-U,0.8376383763837638
