,# edges,setting,Accuracy
365,1200,min-degree-R,0.7712177121771218
366,1400,min-degree-R,0.7638376383763837
367,1600,min-degree-R,0.7011070110701108
368,1800,min-degree-R,0.7656826568265682
369,2000,min-degree-R,0.7583025830258303
370,200,min-degree-U,0.8081180811808119
371,400,min-degree-U,0.8044280442804428
372,600,min-degree-U,0.7952029520295203
373,800,min-degree-U,0.8007380073800738
374,1000,min-degree-U,0.7933579335793358
375,1200,min-degree-U,0.7933579335793358
376,1400,min-degree-U,0.7970479704797048
377,1600,min-degree-U,0.7952029520295203
378,1800,min-degree-U,0.7988929889298892
379,2000,min-degree-U,0.7970479704797048
380,200,saliency-R,0.8173431734317343
381,400,saliency-R,0.8136531365313653
382,600,saliency-R,0.8321033210332104
383,800,saliency-R,0.8025830258302583
384,1000,saliency-R,0.8284132841328413
385,1200,saliency-R,0.8228782287822878
386,1400,saliency-R,0.8099630996309963
387,1600,saliency-R,0.8062730627306273
388,1800,saliency-R,0.8136531365313653
389,2000,saliency-R,0.8284132841328413
390,200,saliency-U,0.8136531365313653
391,400,saliency-U,0.8136531365313653
392,600,saliency-U,0.8136531365313653
393,800,saliency-U,0.8136531365313653
394,1000,saliency-U,0.8136531365313653
395,1200,saliency-U,0.8136531365313653
396,1400,saliency-U,0.8136531365313653
397,1600,saliency-U,0.8136531365313653
398,1800,saliency-U,0.8136531365313653
399,2000,saliency-U,0.8136531365313653
400,200,random-R,0.8044280442804428
401,400,random-R,0.8191881918819188
402,600,random-R,0.7915129151291513
403,800,random-R,0.7933579335793358
404,1000,random-R,0.7915129151291513
405,1200,random-R,0.7915129151291513
406,1400,random-R,0.7767527675276753
407,1600,random-R,0.7785977859778598
408,1800,random-R,0.7896678966789668
409,2000,random-R,0.7841328413284133
410,200,random-U,0.8210332103321033
411,400,random-U,0.8247232472324724
412,600,random-U,0.8265682656826568
413,800,random-U,0.8302583025830258
414,1000,random-U,0.8321033210332104
415,1200,random-U,0.8321033210332104
416,1400,random-U,0.8284132841328413
417,1600,random-U,0.8247232472324724
418,1800,random-U,0.8228782287822878
419,2000,random-U,0.8210332103321033
420,200,max-degree-R,0.8376383763837638
421,400,max-degree-R,0.7933579335793358
422,600,max-degree-R,0.8081180811808119
423,800,max-degree-R,0.7915129151291513
424,1000,max-degree-R,0.8173431734317343
425,1200,max-degree-R,0.8044280442804428
426,1400,max-degree-R,0.8154981549815498
427,1600,max-degree-R,0.8099630996309963
428,1800,max-degree-R,0.8044280442804428
429,2000,max-degree-R,0.8007380073800738
430,200,max-degree-U,0.8210332103321033
431,400,max-degree-U,0.8191881918819188
432,600,max-degree-U,0.8136531365313653
433,800,max-degree-U,0.8081180811808119
434,1000,max-degree-U,0.8081180811808119
435,1200,max-degree-U,0.8081180811808119
436,1400,max-degree-U,0.8044280442804428
437,1600,max-degree-U,0.8025830258302583
438,1800,max-degree-U,0.8062730627306273
439,2000,max-degree-U,0.8025830258302583
440,200,min-degree-R,0.8044280442804428
441,400,min-degree-R,0.8173431734317343
442,600,min-degree-R,0.7785977859778598
443,800,min-degree-R,0.7730627306273062
444,1000,min-degree-R,0.7841328413284133
445,1200,min-degree-R,0.7619926199261993
446,1400,min-degree-R,0.7896678966789668
447,1600,min-degree-R,0.7767527675276753
448,1800,min-degree-R,0.7785977859778598
449,2000,min-degree-R,0.7583025830258303
450,200,min-degree-U,0.8228782287822878
451,400,min-degree-U,0.8228782287822878
452,600,min-degree-U,0.8173431734317343
453,800,min-degree-U,0.8191881918819188
454,1000,min-degree-U,0.8136531365313653
455,1200,min-degree-U,0.8191881918819188
456,1400,min-degree-U,0.8191881918819188
457,1600,min-degree-U,0.8173431734317343
458,1800,min-degree-U,0.8228782287822878
459,2000,min-degree-U,0.8191881918819188
460,200,saliency-R,0.8228782287822878
461,400,saliency-R,0.8321033210332104
462,600,saliency-R,0.8136531365313653
463,800,saliency-R,0.8210332103321033
464,1000,saliency-R,0.8228782287822878
465,1200,saliency-R,0.8339483394833949
466,1400,saliency-R,0.8191881918819188
467,1600,saliency-R,0.8099630996309963
468,1800,saliency-R,0.7933579335793358
469,2000,saliency-R,0.8284132841328413
470,200,saliency-U,0.8228782287822878
471,400,saliency-U,0.8228782287822878
472,600,saliency-U,0.8228782287822878
473,800,saliency-U,0.8228782287822878
474,1000,saliency-U,0.8228782287822878
475,1200,saliency-U,0.8228782287822878
476,1400,saliency-U,0.8228782287822878
477,1600,saliency-U,0.8210332103321033
478,1800,saliency-U,0.8210332103321033
479,2000,saliency-U,0.8210332103321033
480,200,random-R,0.8136531365313653
481,400,random-R,0.8007380073800738
482,600,random-R,0.8062730627306273
483,800,random-R,0.7933579335793358
484,1000,random-R,0.7822878228782287
485,1200,random-R,0.8062730627306273
486,1400,random-R,0.7988929889298892
487,1600,random-R,0.7859778597785978
488,1800,random-R,0.7785977859778598
489,2000,random-R,0.7785977859778598
490,200,random-U,0.8118081180811808
491,400,random-U,0.8118081180811808
492,600,random-U,0.8136531365313653
493,800,random-U,0.8118081180811808
494,1000,random-U,0.8136531365313653
495,1200,random-U,0.8136531365313653
496,1400,random-U,0.8136531365313653
497,1600,random-U,0.8081180811808119
498,1800,random-U,0.8081180811808119
499,2000,random-U,0.7952029520295203
500,200,max-degree-R,0.8099630996309963
501,400,max-degree-R,0.8302583025830258
502,600,max-degree-R,0.8081180811808119
503,800,max-degree-R,0.8062730627306273
504,1000,max-degree-R,0.8081180811808119
505,1200,max-degree-R,0.8173431734317343
506,1400,max-degree-R,0.8044280442804428
507,1600,max-degree-R,0.7878228782287823
508,1800,max-degree-R,0.8118081180811808
509,2000,max-degree-R,0.8007380073800738
510,200,max-degree-U,0.8118081180811808
511,400,max-degree-U,0.8118081180811808
512,600,max-degree-U,0.8099630996309963
513,800,max-degree-U,0.8007380073800738
514,1000,max-degree-U,0.8025830258302583
515,1200,max-degree-U,0.8044280442804428
516,1400,max-degree-U,0.8025830258302583
517,1600,max-degree-U,0.8025830258302583
518,1800,max-degree-U,0.8025830258302583
519,2000,max-degree-U,0.8062730627306273
520,200,min-degree-R,0.7822878228782287
521,400,min-degree-R,0.7970479704797048
522,600,min-degree-R,0.7841328413284133
523,800,min-degree-R,0.7988929889298892
524,1000,min-degree-R,0.7619926199261993
525,1200,min-degree-R,0.7638376383763837
526,1400,min-degree-R,0.7841328413284133
527,1600,min-degree-R,0.7841328413284133
528,1800,min-degree-R,0.7564575645756457
529,2000,min-degree-R,0.7527675276752768
530,200,min-degree-U,0.8081180811808119
531,400,min-degree-U,0.8062730627306273
532,600,min-degree-U,0.7970479704797048
533,800,min-degree-U,0.8007380073800738
534,1000,min-degree-U,0.7785977859778598
535,1200,min-degree-U,0.7767527675276753
536,1400,min-degree-U,0.7749077490774908
537,1600,min-degree-U,0.7712177121771218
538,1800,min-degree-U,0.7749077490774908
