,# edges,setting,Accuracy
272,600,max-degree-U,0.8542435424354243
273,800,max-degree-U,0.8542435424354243
274,1000,max-degree-U,0.8579335793357934
275,1200,max-degree-U,0.8542435424354243
276,1400,max-degree-U,0.8413284132841329
277,1600,max-degree-U,0.8468634686346863
278,1800,max-degree-U,0.8523985239852399
279,2000,max-degree-U,0.8431734317343174
280,200,min-degree-R,0.8579335793357934
281,400,min-degree-R,0.8450184501845018
282,600,min-degree-R,0.8468634686346863
283,800,min-degree-R,0.8505535055350554
284,1000,min-degree-R,0.8487084870848709
285,1200,min-degree-R,0.8523985239852399
286,1400,min-degree-R,0.8634686346863468
287,1600,min-degree-R,0.8579335793357934
288,1800,min-degree-R,0.8597785977859779
289,2000,min-degree-R,0.8616236162361623
290,200,min-degree-U,0.8505535055350554
291,400,min-degree-U,0.8487084870848709
292,600,min-degree-U,0.8505535055350554
293,800,min-degree-U,0.8468634686346863
294,1000,min-degree-U,0.8505535055350554
295,1200,min-degree-U,0.8505535055350554
296,1400,min-degree-U,0.8542435424354243
297,1600,min-degree-U,0.8560885608856088
298,1800,min-degree-U,0.8487084870848709
299,2000,min-degree-U,0.8468634686346863
300,200,saliency-R,0.8671586715867159
301,400,saliency-R,0.8671586715867159
302,600,saliency-R,0.8708487084870848
303,800,saliency-R,0.8653136531365314
304,1000,saliency-R,0.8671586715867159
305,1200,saliency-R,0.8690036900369004
306,1400,saliency-R,0.8690036900369004
307,1600,saliency-R,0.8671586715867159
308,1800,saliency-R,0.8671586715867159
309,2000,saliency-R,0.8708487084870848
310,200,saliency-U,0.8597785977859779
311,400,saliency-U,0.8634686346863468
312,600,saliency-U,0.8634686346863468
313,800,saliency-U,0.8616236162361623
314,1000,saliency-U,0.8579335793357934
315,1200,saliency-U,0.8560885608856088
316,1400,saliency-U,0.8560885608856088
317,1600,saliency-U,0.8560885608856088
318,1800,saliency-U,0.8560885608856088
319,2000,saliency-U,0.8560885608856088
320,200,random-R,0.8708487084870848
321,400,random-R,0.8690036900369004
322,600,random-R,0.8616236162361623
323,800,random-R,0.8560885608856088
324,1000,random-R,0.8634686346863468
325,1200,random-R,0.8487084870848709
326,1400,random-R,0.8579335793357934
327,1600,random-R,0.8560885608856088
328,1800,random-R,0.8413284132841329
329,2000,random-R,0.8542435424354243
330,200,random-U,0.8671586715867159
331,400,random-U,0.8634686346863468
332,600,random-U,0.8616236162361623
333,800,random-U,0.8616236162361623
334,1000,random-U,0.8579335793357934
335,1200,random-U,0.8616236162361623
336,1400,random-U,0.8523985239852399
337,1600,random-U,0.8523985239852399
338,1800,random-U,0.8505535055350554
339,2000,random-U,0.8431734317343174
340,200,max-degree-R,0.8745387453874539
341,400,max-degree-R,0.8653136531365314
342,600,max-degree-R,0.8634686346863468
343,800,max-degree-R,0.8690036900369004
344,1000,max-degree-R,0.8690036900369004
345,1200,max-degree-R,0.8579335793357934
346,1400,max-degree-R,0.8634686346863468
347,1600,max-degree-R,0.8579335793357934
348,1800,max-degree-R,0.8542435424354243
349,2000,max-degree-R,0.8560885608856088
350,200,max-degree-U,0.8653136531365314
351,400,max-degree-U,0.8542435424354243
352,600,max-degree-U,0.8634686346863468
353,800,max-degree-U,0.8616236162361623
354,1000,max-degree-U,0.8634686346863468
355,1200,max-degree-U,0.8579335793357934
356,1400,max-degree-U,0.8523985239852399
357,1600,max-degree-U,0.8487084870848709
358,1800,max-degree-U,0.8487084870848709
359,2000,max-degree-U,0.8468634686346863
360,200,min-degree-R,0.8487084870848709
361,400,min-degree-R,0.8616236162361623
362,600,min-degree-R,0.8523985239852399
363,800,min-degree-R,0.8468634686346863
364,1000,min-degree-R,0.8597785977859779
365,1200,min-degree-R,0.8653136531365314
366,1400,min-degree-R,0.8671586715867159
367,1600,min-degree-R,0.8616236162361623
368,1800,min-degree-R,0.8634686346863468
369,2000,min-degree-R,0.8653136531365314
370,200,min-degree-U,0.8523985239852399
371,400,min-degree-U,0.8487084870848709
372,600,min-degree-U,0.8505535055350554
373,800,min-degree-U,0.8542435424354243
374,1000,min-degree-U,0.8560885608856088
375,1200,min-degree-U,0.8523985239852399
376,1400,min-degree-U,0.8560885608856088
377,1600,min-degree-U,0.8579335793357934
378,1800,min-degree-U,0.8542435424354243
379,2000,min-degree-U,0.8523985239852399
380,200,saliency-R,0.8671586715867159
381,400,saliency-R,0.8616236162361623
382,600,saliency-R,0.8634686346863468
383,800,saliency-R,0.8763837638376384
384,1000,saliency-R,0.8653136531365314
385,1200,saliency-R,0.8653136531365314
386,1400,saliency-R,0.8690036900369004
387,1600,saliency-R,0.8690036900369004
388,1800,saliency-R,0.8726937269372693
389,2000,saliency-R,0.8634686346863468
390,200,saliency-U,0.8671586715867159
391,400,saliency-U,0.8708487084870848
392,600,saliency-U,0.8708487084870848
393,800,saliency-U,0.8671586715867159
394,1000,saliency-U,0.8708487084870848
395,1200,saliency-U,0.8671586715867159
396,1400,saliency-U,0.8690036900369004
397,1600,saliency-U,0.8690036900369004
398,1800,saliency-U,0.8690036900369004
399,2000,saliency-U,0.8690036900369004
400,200,random-R,0.8690036900369004
401,400,random-R,0.8726937269372693
402,600,random-R,0.8690036900369004
403,800,random-R,0.8634686346863468
404,1000,random-R,0.8671586715867159
405,1200,random-R,0.8653136531365314
406,1400,random-R,0.8653136531365314
407,1600,random-R,0.8523985239852399
408,1800,random-R,0.8634686346863468
409,2000,random-R,0.8745387453874539
410,200,random-U,0.8671586715867159
411,400,random-U,0.8690036900369004
412,600,random-U,0.8671586715867159
413,800,random-U,0.8597785977859779
414,1000,random-U,0.8579335793357934
415,1200,random-U,0.8542435424354243
416,1400,random-U,0.8597785977859779
417,1600,random-U,0.8597785977859779
418,1800,random-U,0.8708487084870848
419,2000,random-U,0.8634686346863468
420,200,max-degree-R,0.8726937269372693
421,400,max-degree-R,0.8579335793357934
422,600,max-degree-R,0.8671586715867159
423,800,max-degree-R,0.8671586715867159
424,1000,max-degree-R,0.8653136531365314
425,1200,max-degree-R,0.8690036900369004
426,1400,max-degree-R,0.8690036900369004
427,1600,max-degree-R,0.8634686346863468
428,1800,max-degree-R,0.8560885608856088
429,2000,max-degree-R,0.8634686346863468
430,200,max-degree-U,0.8653136531365314
431,400,max-degree-U,0.8560885608856088
432,600,max-degree-U,0.8616236162361623
433,800,max-degree-U,0.8616236162361623
434,1000,max-degree-U,0.8634686346863468
435,1200,max-degree-U,0.8579335793357934
436,1400,max-degree-U,0.8560885608856088
437,1600,max-degree-U,0.8542435424354243
438,1800,max-degree-U,0.8560885608856088
439,2000,max-degree-U,0.8505535055350554
440,200,min-degree-R,0.8560885608856088
441,400,min-degree-R,0.8560885608856088
442,600,min-degree-R,0.8468634686346863
443,800,min-degree-R,0.8542435424354243
444,1000,min-degree-R,0.8597785977859779
445,1200,min-degree-R,0.8487084870848709
446,1400,min-degree-R,0.8653136531365314
447,1600,min-degree-R,0.8616236162361623
448,1800,min-degree-R,0.8450184501845018
449,2000,min-degree-R,0.8542435424354243
450,200,min-degree-U,0.8542435424354243
451,400,min-degree-U,0.8542435424354243
452,600,min-degree-U,0.8468634686346863
453,800,min-degree-U,0.8487084870848709
454,1000,min-degree-U,0.8523985239852399
455,1200,min-degree-U,0.8468634686346863
456,1400,min-degree-U,0.8487084870848709
457,1600,min-degree-U,0.8468634686346863
458,1800,min-degree-U,0.8468634686346863
459,2000,min-degree-U,0.8450184501845018
460,200,saliency-R,0.8653136531365314
461,400,saliency-R,0.8708487084870848
462,600,saliency-R,0.8671586715867159
463,800,saliency-R,0.8597785977859779
464,1000,saliency-R,0.8708487084870848
465,1200,saliency-R,0.8616236162361623
466,1400,saliency-R,0.8690036900369004
467,1600,saliency-R,0.8671586715867159
468,1800,saliency-R,0.8708487084870848
469,2000,saliency-R,0.8708487084870848
470,200,saliency-U,0.8653136531365314
471,400,saliency-U,0.8671586715867159
472,600,saliency-U,0.8671586715867159
473,800,saliency-U,0.8653136531365314
474,1000,saliency-U,0.8616236162361623
475,1200,saliency-U,0.8690036900369004
476,1400,saliency-U,0.8690036900369004
477,1600,saliency-U,0.8690036900369004
