,# edges,setting,Accuracy
712,600,saliency-U,0.7657657657657657
713,800,saliency-U,0.7672672672672672
714,1000,saliency-U,0.7687687687687688
715,1200,saliency-U,0.7672672672672672
716,1400,saliency-U,0.7717717717717718
717,1600,saliency-U,0.7717717717717718
718,1800,saliency-U,0.7732732732732732
719,2000,saliency-U,0.7732732732732732
720,200,random-R,0.7672672672672672
721,400,random-R,0.7612612612612613
722,600,random-R,0.7717717717717718
723,800,random-R,0.7642642642642643
724,1000,random-R,0.7477477477477478
725,1200,random-R,0.7642642642642643
726,1400,random-R,0.7657657657657657
727,1600,random-R,0.7657657657657657
728,1800,random-R,0.7507507507507507
729,2000,random-R,0.7552552552552553
730,200,random-U,0.7702702702702703
731,400,random-U,0.7657657657657657
732,600,random-U,0.7687687687687688
733,800,random-U,0.7657657657657657
734,1000,random-U,0.7597597597597597
735,1200,random-U,0.7612612612612613
736,1400,random-U,0.7627627627627628
737,1600,random-U,0.7627627627627628
738,1800,random-U,0.7657657657657657
739,2000,random-U,0.7627627627627628
740,200,max-degree-R,0.7672672672672672
741,400,max-degree-R,0.7672672672672672
742,600,max-degree-R,0.7702702702702703
743,800,max-degree-R,0.7717717717717718
744,1000,max-degree-R,0.7807807807807807
745,1200,max-degree-R,0.7717717717717718
746,1400,max-degree-R,0.7822822822822822
747,1600,max-degree-R,0.7687687687687688
748,1800,max-degree-R,0.7717717717717718
749,2000,max-degree-R,0.7792792792792793
750,200,max-degree-U,0.7747747747747747
751,400,max-degree-U,0.7747747747747747
752,600,max-degree-U,0.7717717717717718
753,800,max-degree-U,0.7717717717717718
754,1000,max-degree-U,0.7717717717717718
755,1200,max-degree-U,0.7702702702702703
756,1400,max-degree-U,0.7747747747747747
757,1600,max-degree-U,0.7717717717717718
758,1800,max-degree-U,0.7627627627627628
759,2000,max-degree-U,0.7687687687687688
760,200,min-degree-R,0.7747747747747747
761,400,min-degree-R,0.7717717717717718
762,600,min-degree-R,0.7552552552552553
763,800,min-degree-R,0.7612612612612613
764,1000,min-degree-R,0.7687687687687688
765,1200,min-degree-R,0.7597597597597597
766,1400,min-degree-R,0.7582582582582582
767,1600,min-degree-R,0.7537537537537538
768,1800,min-degree-R,0.7477477477477478
769,2000,min-degree-R,0.7477477477477478
770,200,min-degree-U,0.7747747747747747
771,400,min-degree-U,0.7672672672672672
772,600,min-degree-U,0.7642642642642643
773,800,min-degree-U,0.7627627627627628
774,1000,min-degree-U,0.7597597597597597
775,1200,min-degree-U,0.7597597597597597
776,1400,min-degree-U,0.7552552552552553
777,1600,min-degree-U,0.7492492492492493
778,1800,min-degree-U,0.7462462462462462
779,2000,min-degree-U,0.7432432432432432
780,200,saliency-R,0.7597597597597597
781,400,saliency-R,0.7687687687687688
782,600,saliency-R,0.7657657657657657
783,800,saliency-R,0.7687687687687688
784,1000,saliency-R,0.7612612612612613
785,1200,saliency-R,0.7717717717717718
786,1400,saliency-R,0.7597597597597597
787,1600,saliency-R,0.7582582582582582
788,1800,saliency-R,0.7642642642642643
789,2000,saliency-R,0.7657657657657657
790,200,saliency-U,0.7732732732732732
791,400,saliency-U,0.7717717717717718
792,600,saliency-U,0.7732732732732732
793,800,saliency-U,0.7732732732732732
794,1000,saliency-U,0.7732732732732732
795,1200,saliency-U,0.7732732732732732
796,1400,saliency-U,0.7702702702702703
797,1600,saliency-U,0.7717717717717718
798,1800,saliency-U,0.7717717717717718
799,2000,saliency-U,0.7717717717717718
