,# edges,setting,Accuracy
326,1400,random-R,0.8247232472324724
327,1600,random-R,0.8118081180811808
328,1800,random-R,0.8136531365313653
329,2000,random-R,0.8062730627306273
330,200,random-U,0.8357933579335793
331,400,random-U,0.8339483394833949
332,600,random-U,0.8284132841328413
333,800,random-U,0.8284132841328413
334,1000,random-U,0.8321033210332104
335,1200,random-U,0.8321033210332104
336,1400,random-U,0.8302583025830258
337,1600,random-U,0.8247232472324724
338,1800,random-U,0.8191881918819188
339,2000,random-U,0.8228782287822878
340,200,max-degree-R,0.8450184501845018
341,400,max-degree-R,0.8339483394833949
342,600,max-degree-R,0.8099630996309963
343,800,max-degree-R,0.8284132841328413
344,1000,max-degree-R,0.8302583025830258
345,1200,max-degree-R,0.8247232472324724
346,1400,max-degree-R,0.8191881918819188
347,1600,max-degree-R,0.8154981549815498
348,1800,max-degree-R,0.8118081180811808
349,2000,max-degree-R,0.8007380073800738
350,200,max-degree-U,0.8394833948339483
351,400,max-degree-U,0.8321033210332104
352,600,max-degree-U,0.8302583025830258
353,800,max-degree-U,0.8284132841328413
354,1000,max-degree-U,0.8247232472324724
355,1200,max-degree-U,0.8228782287822878
356,1400,max-degree-U,0.8191881918819188
357,1600,max-degree-U,0.8154981549815498
358,1800,max-degree-U,0.8099630996309963
359,2000,max-degree-U,0.8118081180811808
360,200,min-degree-R,0.8339483394833949
361,400,min-degree-R,0.8228782287822878
362,600,min-degree-R,0.8081180811808119
363,800,min-degree-R,0.8081180811808119
364,1000,min-degree-R,0.7988929889298892
365,1200,min-degree-R,0.7841328413284133
366,1400,min-degree-R,0.7970479704797048
367,1600,min-degree-R,0.7749077490774908
368,1800,min-degree-R,0.7859778597785978
369,2000,min-degree-R,0.7730627306273062
370,200,min-degree-U,0.8376383763837638
371,400,min-degree-U,0.8339483394833949
372,600,min-degree-U,0.8228782287822878
373,800,min-degree-U,0.8228782287822878
374,1000,min-degree-U,0.8173431734317343
375,1200,min-degree-U,0.8173431734317343
376,1400,min-degree-U,0.8118081180811808
377,1600,min-degree-U,0.8136531365313653
378,1800,min-degree-U,0.8118081180811808
379,2000,min-degree-U,0.8136531365313653
380,200,saliency-R,0.8394833948339483
381,400,saliency-R,0.8431734317343174
382,600,saliency-R,0.8321033210332104
383,800,saliency-R,0.8450184501845018
384,1000,saliency-R,0.8431734317343174
385,1200,saliency-R,0.8413284132841329
386,1400,saliency-R,0.8431734317343174
387,1600,saliency-R,0.8339483394833949
388,1800,saliency-R,0.8376383763837638
389,2000,saliency-R,0.8339483394833949
390,200,saliency-U,0.8413284132841329
391,400,saliency-U,0.8413284132841329
392,600,saliency-U,0.8413284132841329
393,800,saliency-U,0.8413284132841329
394,1000,saliency-U,0.8413284132841329
395,1200,saliency-U,0.8413284132841329
396,1400,saliency-U,0.8413284132841329
397,1600,saliency-U,0.8413284132841329
398,1800,saliency-U,0.8413284132841329
399,2000,saliency-U,0.8413284132841329
400,200,random-R,0.8523985239852399
401,400,random-R,0.8357933579335793
402,600,random-R,0.8173431734317343
403,800,random-R,0.8265682656826568
404,1000,random-R,0.8191881918819188
405,1200,random-R,0.8191881918819188
406,1400,random-R,0.7896678966789668
407,1600,random-R,0.8099630996309963
408,1800,random-R,0.8081180811808119
409,2000,random-R,0.7988929889298892
410,200,random-U,0.8357933579335793
411,400,random-U,0.8357933579335793
412,600,random-U,0.8321033210332104
413,800,random-U,0.8321033210332104
414,1000,random-U,0.8284132841328413
415,1200,random-U,0.8265682656826568
416,1400,random-U,0.8247232472324724
417,1600,random-U,0.8228782287822878
418,1800,random-U,0.8191881918819188
419,2000,random-U,0.8154981549815498
420,200,max-degree-R,0.8376383763837638
421,400,max-degree-R,0.8339483394833949
422,600,max-degree-R,0.8302583025830258
423,800,max-degree-R,0.8210332103321033
424,1000,max-degree-R,0.8284132841328413
425,1200,max-degree-R,0.8302583025830258
426,1400,max-degree-R,0.8228782287822878
427,1600,max-degree-R,0.8154981549815498
428,1800,max-degree-R,0.8062730627306273
429,2000,max-degree-R,0.8062730627306273
430,200,max-degree-U,0.8339483394833949
431,400,max-degree-U,0.8302583025830258
432,600,max-degree-U,0.8339483394833949
433,800,max-degree-U,0.8339483394833949
434,1000,max-degree-U,0.8284132841328413
435,1200,max-degree-U,0.8228782287822878
436,1400,max-degree-U,0.8173431734317343
437,1600,max-degree-U,0.8118081180811808
438,1800,max-degree-U,0.8081180811808119
439,2000,max-degree-U,0.8118081180811808
440,200,min-degree-R,0.7970479704797048
441,400,min-degree-R,0.8118081180811808
442,600,min-degree-R,0.8136531365313653
443,800,min-degree-R,0.8062730627306273
444,1000,min-degree-R,0.7970479704797048
445,1200,min-degree-R,0.7952029520295203
446,1400,min-degree-R,0.7269372693726938
447,1600,min-degree-R,0.7915129151291513
448,1800,min-degree-R,0.7915129151291513
449,2000,min-degree-R,0.7619926199261993
450,200,min-degree-U,0.8339483394833949
451,400,min-degree-U,0.8321033210332104
452,600,min-degree-U,0.8210332103321033
453,800,min-degree-U,0.8247232472324724
454,1000,min-degree-U,0.8210332103321033
455,1200,min-degree-U,0.8191881918819188
456,1400,min-degree-U,0.8118081180811808
457,1600,min-degree-U,0.8062730627306273
458,1800,min-degree-U,0.8062730627306273
459,2000,min-degree-U,0.8044280442804428
460,200,saliency-R,0.8505535055350554
461,400,saliency-R,0.8487084870848709
462,600,saliency-R,0.8468634686346863
463,800,saliency-R,0.8376383763837638
464,1000,saliency-R,0.8394833948339483
465,1200,saliency-R,0.8431734317343174
466,1400,saliency-R,0.8394833948339483
467,1600,saliency-R,0.8394833948339483
468,1800,saliency-R,0.8339483394833949
469,2000,saliency-R,0.8413284132841329
470,200,saliency-U,0.8376383763837638
471,400,saliency-U,0.8376383763837638
472,600,saliency-U,0.8376383763837638
473,800,saliency-U,0.8357933579335793
474,1000,saliency-U,0.8376383763837638
475,1200,saliency-U,0.8357933579335793
476,1400,saliency-U,0.8357933579335793
477,1600,saliency-U,0.8357933579335793
478,1800,saliency-U,0.8357933579335793
479,2000,saliency-U,0.8357933579335793
480,200,random-R,0.8339483394833949
481,400,random-R,0.8394833948339483
482,600,random-R,0.8302583025830258
483,800,random-R,0.8007380073800738
484,1000,random-R,0.8394833948339483
485,1200,random-R,0.8302583025830258
486,1400,random-R,0.8081180811808119
487,1600,random-R,0.8191881918819188
488,1800,random-R,0.8025830258302583
489,2000,random-R,0.7749077490774908
490,200,random-U,0.8376383763837638
491,400,random-U,0.8284132841328413
492,600,random-U,0.8339483394833949
493,800,random-U,0.8339483394833949
494,1000,random-U,0.8339483394833949
495,1200,random-U,0.8302583025830258
496,1400,random-U,0.8302583025830258
497,1600,random-U,0.8302583025830258
498,1800,random-U,0.8247232472324724
499,2000,random-U,0.8265682656826568
500,200,max-degree-R,0.8284132841328413
501,400,max-degree-R,0.8339483394833949
502,600,max-degree-R,0.8394833948339483
503,800,max-degree-R,0.8265682656826568
504,1000,max-degree-R,0.8357933579335793
505,1200,max-degree-R,0.8062730627306273
506,1400,max-degree-R,0.8191881918819188
507,1600,max-degree-R,0.7970479704797048
508,1800,max-degree-R,0.7933579335793358
509,2000,max-degree-R,0.7915129151291513
510,200,max-degree-U,0.8339483394833949
511,400,max-degree-U,0.8210332103321033
512,600,max-degree-U,0.8191881918819188
513,800,max-degree-U,0.8191881918819188
514,1000,max-degree-U,0.8173431734317343
515,1200,max-degree-U,0.8191881918819188
516,1400,max-degree-U,0.8154981549815498
517,1600,max-degree-U,0.8136531365313653
518,1800,max-degree-U,0.8099630996309963
519,2000,max-degree-U,0.8062730627306273
520,200,min-degree-R,0.8302583025830258
521,400,min-degree-R,0.8136531365313653
522,600,min-degree-R,0.8025830258302583
523,800,min-degree-R,0.8081180811808119
524,1000,min-degree-R,0.7952029520295203
525,1200,min-degree-R,0.8007380073800738
526,1400,min-degree-R,0.7878228782287823
527,1600,min-degree-R,0.7841328413284133
528,1800,min-degree-R,0.7841328413284133
529,2000,min-degree-R,0.7675276752767528
530,200,min-degree-U,0.8339483394833949
531,400,min-degree-U,0.8339483394833949
532,600,min-degree-U,0.8247232472324724
533,800,min-degree-U,0.8265682656826568
534,1000,min-degree-U,0.8247232472324724
535,1200,min-degree-U,0.8210332103321033
536,1400,min-degree-U,0.8173431734317343
537,1600,min-degree-U,0.8173431734317343
538,1800,min-degree-U,0.8173431734317343
539,2000,min-degree-U,0.8154981549815498
540,200,saliency-R,0.8394833948339483
541,400,saliency-R,0.8450184501845018
542,600,saliency-R,0.8413284132841329
543,800,saliency-R,0.8394833948339483
544,1000,saliency-R,0.8265682656826568
545,1200,saliency-R,0.8247232472324724
546,1400,saliency-R,0.8394833948339483
547,1600,saliency-R,0.8357933579335793
548,1800,saliency-R,0.8357933579335793
549,2000,saliency-R,0.8468634686346863
550,200,saliency-U,0.8357933579335793
551,400,saliency-U,0.8357933579335793
552,600,saliency-U,0.8357933579335793
553,800,saliency-U,0.8357933579335793
554,1000,saliency-U,0.8357933579335793
555,1200,saliency-U,0.8357933579335793
556,1400,saliency-U,0.8357933579335793
557,1600,saliency-U,0.8357933579335793
558,1800,saliency-U,0.8357933579335793
559,2000,saliency-U,0.8357933579335793
560,200,random-R,0.8487084870848709
561,400,random-R,0.8284132841328413
562,600,random-R,0.8302583025830258
563,800,random-R,0.8376383763837638
564,1000,random-R,0.8099630996309963
565,1200,random-R,0.8062730627306273
566,1400,random-R,0.7915129151291513
567,1600,random-R,0.8025830258302583
568,1800,random-R,0.7896678966789668
569,2000,random-R,0.7822878228782287
570,200,random-U,0.8321033210332104
571,400,random-U,0.8302583025830258
572,600,random-U,0.8321033210332104
573,800,random-U,0.8302583025830258
574,1000,random-U,0.8284132841328413
575,1200,random-U,0.8284132841328413
576,1400,random-U,0.8302583025830258
577,1600,random-U,0.8302583025830258
578,1800,random-U,0.8321033210332104
579,2000,random-U,0.8265682656826568
580,200,max-degree-R,0.8302583025830258
581,400,max-degree-R,0.8284132841328413
582,600,max-degree-R,0.8357933579335793
583,800,max-degree-R,0.8062730627306273
584,1000,max-degree-R,0.8321033210332104
585,1200,max-degree-R,0.8247232472324724
586,1400,max-degree-R,0.8247232472324724
587,1600,max-degree-R,0.7970479704797048
588,1800,max-degree-R,0.8136531365313653
589,2000,max-degree-R,0.7933579335793358
590,200,max-degree-U,0.8284132841328413
591,400,max-degree-U,0.8247232472324724
592,600,max-degree-U,0.8265682656826568
593,800,max-degree-U,0.8247232472324724
594,1000,max-degree-U,0.8228782287822878
595,1200,max-degree-U,0.8210332103321033
596,1400,max-degree-U,0.8154981549815498
597,1600,max-degree-U,0.8118081180811808
598,1800,max-degree-U,0.8118081180811808
599,2000,max-degree-U,0.8099630996309963
600,200,min-degree-R,0.8357933579335793
601,400,min-degree-R,0.8191881918819188
602,600,min-degree-R,0.8044280442804428
603,800,min-degree-R,0.8118081180811808
604,1000,min-degree-R,0.7933579335793358
605,1200,min-degree-R,0.7804428044280443
606,1400,min-degree-R,0.8007380073800738
607,1600,min-degree-R,0.7804428044280443
608,1800,min-degree-R,0.7749077490774908
609,2000,min-degree-R,0.7712177121771218
610,200,min-degree-U,0.8284132841328413
611,400,min-degree-U,0.8321033210332104
612,600,min-degree-U,0.8247232472324724
613,800,min-degree-U,0.8265682656826568
614,1000,min-degree-U,0.8247232472324724
615,1200,min-degree-U,0.8228782287822878
616,1400,min-degree-U,0.8210332103321033
617,1600,min-degree-U,0.8210332103321033
618,1800,min-degree-U,0.8191881918819188
619,2000,min-degree-U,0.8191881918819188
620,200,saliency-R,0.8321033210332104
621,400,saliency-R,0.8505535055350554
622,600,saliency-R,0.8376383763837638
623,800,saliency-R,0.8505535055350554
624,1000,saliency-R,0.8431734317343174
625,1200,saliency-R,0.8339483394833949
626,1400,saliency-R,0.8357933579335793
627,1600,saliency-R,0.8431734317343174
628,1800,saliency-R,0.8487084870848709
629,2000,saliency-R,0.8376383763837638
630,200,saliency-U,0.8321033210332104
631,400,saliency-U,0.8321033210332104
632,600,saliency-U,0.8321033210332104
633,800,saliency-U,0.8321033210332104
634,1000,saliency-U,0.8321033210332104
635,1200,saliency-U,0.8321033210332104
636,1400,saliency-U,0.8321033210332104
637,1600,saliency-U,0.8321033210332104
638,1800,saliency-U,0.8321033210332104
639,2000,saliency-U,0.8321033210332104
640,200,random-R,0.8357933579335793
641,400,random-R,0.8302583025830258
642,600,random-R,0.8191881918819188
643,800,random-R,0.8247232472324724
644,1000,random-R,0.8154981549815498
645,1200,random-R,0.8118081180811808
646,1400,random-R,0.8044280442804428
647,1600,random-R,0.8062730627306273
648,1800,random-R,0.7988929889298892
649,2000,random-R,0.8062730627306273
650,200,random-U,0.8413284132841329
651,400,random-U,0.8394833948339483
652,600,random-U,0.8339483394833949
653,800,random-U,0.8321033210332104
654,1000,random-U,0.8321033210332104
655,1200,random-U,0.8321033210332104
656,1400,random-U,0.8321033210332104
657,1600,random-U,0.8284132841328413
658,1800,random-U,0.8284132841328413
659,2000,random-U,0.8302583025830258
660,200,max-degree-R,0.8394833948339483
661,400,max-degree-R,0.8321033210332104
662,600,max-degree-R,0.8321033210332104
663,800,max-degree-R,0.8247232472324724
664,1000,max-degree-R,0.8302583025830258
665,1200,max-degree-R,0.8284132841328413
666,1400,max-degree-R,0.8136531365313653
667,1600,max-degree-R,0.8025830258302583
668,1800,max-degree-R,0.8062730627306273
669,2000,max-degree-R,0.8099630996309963
670,200,max-degree-U,0.8431734317343174
671,400,max-degree-U,0.8413284132841329
672,600,max-degree-U,0.8394833948339483
673,800,max-degree-U,0.8394833948339483
674,1000,max-degree-U,0.8376383763837638
675,1200,max-degree-U,0.8394833948339483
676,1400,max-degree-U,0.8321033210332104
677,1600,max-degree-U,0.8284132841328413
678,1800,max-degree-U,0.8265682656826568
679,2000,max-degree-U,0.8191881918819188
680,200,min-degree-R,0.8284132841328413
681,400,min-degree-R,0.7952029520295203
682,600,min-degree-R,0.8081180811808119
683,800,min-degree-R,0.7952029520295203
684,1000,min-degree-R,0.7896678966789668
685,1200,min-degree-R,0.7822878228782287
686,1400,min-degree-R,0.7767527675276753
687,1600,min-degree-R,0.7841328413284133
688,1800,min-degree-R,0.7841328413284133
689,2000,min-degree-R,0.7638376383763837
690,200,min-degree-U,0.8431734317343174
691,400,min-degree-U,0.8376383763837638
692,600,min-degree-U,0.8302583025830258
693,800,min-degree-U,0.8321033210332104
694,1000,min-degree-U,0.8284132841328413
695,1200,min-degree-U,0.8265682656826568
696,1400,min-degree-U,0.8228782287822878
697,1600,min-degree-U,0.8228782287822878
698,1800,min-degree-U,0.8210332103321033
699,2000,min-degree-U,0.8228782287822878
700,200,saliency-R,0.8284132841328413
701,400,saliency-R,0.8450184501845018
702,600,saliency-R,0.8394833948339483
703,800,saliency-R,0.8357933579335793
704,1000,saliency-R,0.8394833948339483
705,1200,saliency-R,0.8468634686346863
706,1400,saliency-R,0.8431734317343174
707,1600,saliency-R,0.8394833948339483
708,1800,saliency-R,0.8394833948339483
709,2000,saliency-R,0.8450184501845018
710,200,saliency-U,0.8450184501845018
711,400,saliency-U,0.8468634686346863
