,# Layer,Setting,Accuracy
151,1,RI-retrain,0.8210332103321033
152,1,RI-ours,0.7988929889298892
153,1,NF-original,0.8321033210332104
154,1,NF-retrain,0.7656826568265682
155,1,NF-ours,0.8284132841328413
156,2,RI-original,0.8247232472324724
157,2,RI-retrain,0.8357933579335793
158,2,RI-ours,0.8284132841328413
159,2,NF-original,0.7601476014760148
160,2,NF-retrain,0.7785977859778598
161,2,NF-ours,0.7490774907749077
162,3,RI-original,0.7785977859778598
163,3,RI-retrain,0.7952029520295203
164,3,RI-ours,0.7509225092250923
165,3,NF-original,0.6586715867158671
166,3,NF-retrain,0.7195571955719557
167,3,NF-ours,0.6642066420664207
168,4,RI-original,0.7859778597785978
169,4,RI-retrain,0.46309963099630996
170,4,RI-ours,0.7269372693726938
171,4,NF-original,0.5239852398523985
172,4,NF-retrain,0.4114391143911439
173,4,NF-ours,0.3210332103321033
174,5,RI-original,0.5793357933579336
175,5,RI-retrain,0.6586715867158671
176,5,RI-ours,0.5369003690036901
177,5,NF-original,0.6217712177121771
178,5,NF-retrain,0.5202952029520295
179,5,NF-ours,0.4870848708487085
180,1,RI-original,0.8339483394833949
181,1,RI-retrain,0.8173431734317343
182,1,RI-ours,0.8118081180811808
183,1,NF-original,0.8394833948339483
184,1,NF-retrain,0.8118081180811808
185,1,NF-ours,0.8376383763837638
186,2,RI-original,0.8007380073800738
187,2,RI-retrain,0.8154981549815498
188,2,RI-ours,0.7638376383763837
189,2,NF-original,0.8321033210332104
190,2,NF-retrain,0.7988929889298892
191,2,NF-ours,0.8265682656826568
192,3,RI-original,0.7730627306273062
193,3,RI-retrain,0.7601476014760148
194,3,RI-ours,0.7693726937269373
195,3,NF-original,0.8191881918819188
196,3,NF-retrain,0.6236162361623616
197,3,NF-ours,0.8118081180811808
198,4,RI-original,0.7896678966789668
199,4,RI-retrain,0.7601476014760148
200,4,RI-ours,0.7527675276752768
201,4,NF-original,0.7232472324723247
202,4,NF-retrain,0.514760147601476
203,4,NF-ours,0.7047970479704797
204,5,RI-original,0.7583025830258303
205,5,RI-retrain,0.5461254612546126
206,5,RI-ours,0.7250922509225092
207,5,NF-original,0.6863468634686347
208,5,NF-retrain,0.6642066420664207
209,5,NF-ours,0.5553505535055351
210,1,RI-original,0.7693726937269373
211,1,RI-retrain,0.8247232472324724
212,1,RI-ours,0.7343173431734318
213,1,NF-original,0.7896678966789668
214,1,NF-retrain,0.7638376383763837
215,1,NF-ours,0.7896678966789668
216,2,RI-original,0.8265682656826568
217,2,RI-retrain,0.7878228782287823
218,2,RI-ours,0.8191881918819188
219,2,NF-original,0.7767527675276753
220,2,NF-retrain,0.7915129151291513
221,2,NF-ours,0.7416974169741697
222,3,RI-original,0.7195571955719557
223,3,RI-retrain,0.44280442804428044
224,3,RI-ours,0.7084870848708487
225,3,NF-original,0.5830258302583026
226,3,NF-retrain,0.3929889298892989
227,3,NF-ours,0.5645756457564576
228,4,RI-original,0.6586715867158671
229,4,RI-retrain,0.45018450184501846
230,4,RI-ours,0.6162361623616236
231,4,NF-original,0.7767527675276753
232,4,NF-retrain,0.3948339483394834
233,4,NF-ours,0.7490774907749077
234,5,RI-original,0.43911439114391143
235,5,RI-retrain,0.7214022140221402
236,5,RI-ours,0.44649446494464945
237,5,NF-original,0.6789667896678967
238,5,NF-retrain,0.5553505535055351
239,5,NF-ours,0.5922509225092251
240,1,RI-original,0.8339483394833949
241,1,RI-retrain,0.8136531365313653
242,1,RI-ours,0.8376383763837638
243,1,NF-original,0.8284132841328413
244,1,NF-retrain,0.7343173431734318
245,1,NF-ours,0.8210332103321033
246,2,RI-original,0.7601476014760148
247,2,RI-retrain,0.7915129151291513
